category_name,product_name,unit_price,quantity,ortalama_birim_fiyatı,ortalama_fiyata_gore_durumu,order_id
Confections,Tarte au sucre,49.3,20,39.4,Ortalamadan Fazla,10389
Confections,Tarte au sucre,49.3,20,49.3,Ortalamadan Az,10554
Confections,Tarte au sucre,49.3,20,49.3,Ortalamadan Az,10718
Confections,Tarte au sucre,49.3,20,49.3,Ortalamadan Az,10779
Confections,Tarte au sucre,49.3,20,49.3,Ortalamadan Az,10816
Confections,Tarte au sucre,49.3,20,49.3,Ortalamadan Az,10872
Confections,Tarte au sucre,49.3,21,49.3,Ortalamadan Az,11027
Confections,Tarte au sucre,49.3,25,39.4,Ortalamadan Fazla,10314
Confections,Tarte au sucre,49.3,25,49.3,Ortalamadan Az,10817
Confections,Tarte au sucre,49.3,28,39.4,Ortalamadan Fazla,10339
Confections,Tarte au sucre,49.3,30,49.3,Ortalamadan Az,10757
Confections,Tarte au sucre,49.3,30,49.3,Ortalamadan Az,10941
Confections,Tarte au sucre,49.3,35,39.4,Ortalamadan Fazla,10408
Confections,Tarte au sucre,49.3,35,39.4,Ortalamadan Fazla,10449
Confections,Tarte au sucre,49.3,35,49.3,Ortalamadan Az,10904
Confections,Tarte au sucre,49.3,40,39.4,Ortalamadan Fazla,10286
Confections,Tarte au sucre,49.3,40,39.4,Ortalamadan Fazla,10413
Confections,Tarte au sucre,49.3,40,49.3,Ortalamadan Az,10546
Confections,Tarte au sucre,49.3,40,49.3,Ortalamadan Az,10988
Confections,Tarte au sucre,49.3,48,49.3,Ortalamadan Az,10691
Confections,Tarte au sucre,49.3,50,49.3,Ortalamadan Az,10852
Confections,Tarte au sucre,49.3,60,49.3,Ortalamadan Az,10949
Confections,Tarte au sucre,49.3,70,39.4,Ortalamadan Fazla,10316
Confections,Tarte au sucre,49.3,80,49.3,Ortalamadan Az,10633
Confections,Teatime Chocolate Biscuits,9.2,1,7.3,Ortalamadan Fazla,10281
Confections,Teatime Chocolate Biscuits,9.2,2,9.2,Ortalamadan Az,10831
Confections,Teatime Chocolate Biscuits,9.2,4,7.3,Ortalamadan Fazla,10421
Confections,Teatime Chocolate Biscuits,9.2,5,7.3,Ortalamadan Fazla,10487
Confections,Teatime Chocolate Biscuits,9.2,5,9.2,Ortalamadan Az,10621
Confections,Teatime Chocolate Biscuits,9.2,5,9.2,Ortalamadan Az,10710
Confections,Teatime Chocolate Biscuits,9.2,7,9.2,Ortalamadan Az,10676
Confections,Teatime Chocolate Biscuits,9.2,7,9.2,Ortalamadan Az,10697
Confections,Teatime Chocolate Biscuits,9.2,7,9.2,Ortalamadan Az,10926
Confections,Teatime Chocolate Biscuits,9.2,10,7.3,Ortalamadan Fazla,10329
Confections,Teatime Chocolate Biscuits,9.2,10,9.2,Ortalamadan Az,10550
Confections,Teatime Chocolate Biscuits,9.2,10,9.2,Ortalamadan Az,11076
Confections,Teatime Chocolate Biscuits,9.2,12,7.3,Ortalamadan Fazla,10446
Confections,Teatime Chocolate Biscuits,9.2,12,9.2,Ortalamadan Az,10651
Confections,Teatime Chocolate Biscuits,9.2,12,9.2,Ortalamadan Az,10711
Confections,Teatime Chocolate Biscuits,9.2,12,9.2,Ortalamadan Az,10847
Confections,Teatime Chocolate Biscuits,9.2,12,9.2,Ortalamadan Az,10910
Confections,Teatime Chocolate Biscuits,9.2,12,9.2,Ortalamadan Az,10967
Confections,Teatime Chocolate Biscuits,9.2,15,7.3,Ortalamadan Fazla,10299
Confections,Teatime Chocolate Biscuits,9.2,15,7.3,Ortalamadan Fazla,10438
Confections,Teatime Chocolate Biscuits,9.2,15,9.2,Ortalamadan Az,10623
Confections,Teatime Chocolate Biscuits,9.2,15,9.2,Ortalamadan Az,10811
Confections,Teatime Chocolate Biscuits,9.2,18,7.3,Ortalamadan Fazla,10283
Confections,Teatime Chocolate Biscuits,9.2,18,7.3,Ortalamadan Fazla,10414
Confections,Teatime Chocolate Biscuits,9.2,20,7.3,Ortalamadan Fazla,10416
Confections,Teatime Chocolate Biscuits,9.2,21,7.3,Ortalamadan Fazla,10463
Confections,Teatime Chocolate Biscuits,9.2,24,9.2,Ortalamadan Az,10803
Confections,Teatime Chocolate Biscuits,9.2,25,9.2,Ortalamadan Az,10875
Confections,Teatime Chocolate Biscuits,9.2,30,9.2,Ortalamadan Az,10647
Confections,Teatime Chocolate Biscuits,9.2,30,9.2,Ortalamadan Az,10681
Confections,Teatime Chocolate Biscuits,9.2,35,9.2,Ortalamadan Az,10555
Confections,Teatime Chocolate Biscuits,9.2,35,9.2,Ortalamadan Az,11022
Confections,Teatime Chocolate Biscuits,9.2,40,7.3,Ortalamadan Fazla,10447
Confections,Teatime Chocolate Biscuits,9.2,42,9.2,Ortalamadan Az,11066
Confections,Teatime Chocolate Biscuits,9.2,50,9.2,Ortalamadan Az,10788
Confections,Teatime Chocolate Biscuits,9.2,50,9.2,Ortalamadan Az,11012
Confections,Teatime Chocolate Biscuits,9.2,80,7.3,Ortalamadan Fazla,10345
Confections,Valkoinen suklaa,16.25,9,16.25,Ortalamaya Eşit,10948
Confections,Valkoinen suklaa,16.25,15,13,Ortalamadan Fazla,10350
Confections,Valkoinen suklaa,16.25,15,13,Ortalamadan Fazla,10383
Confections,Valkoinen suklaa,16.25,20,16.25,Ortalamaya Eşit,10751
Confections,Valkoinen suklaa,16.25,22,16.25,Ortalamaya Eşit,11072
Confections,Valkoinen suklaa,16.25,24,16.25,Ortalamaya Eşit,10920
Confections,Valkoinen suklaa,16.25,25,13,Ortalamadan Fazla,10465
Confections,Valkoinen suklaa,16.25,25,16.25,Ortalamaya Eşit,10637
Confections,Valkoinen suklaa,16.25,40,13,Ortalamadan Fazla,10429
Confections,Valkoinen suklaa,16.25,40,16.25,Ortalamaya Eşit,10729
Confections,Zaanse koeken,9.5,5,9.5,Ortalamaya Eşit,10710
Confections,Zaanse koeken,9.5,5,9.5,Ortalamaya Eşit,10928
Confections,Zaanse koeken,9.5,6,9.5,Ortalamaya Eşit,10512
Confections,Zaanse koeken,9.5,6,9.5,Ortalamaya Eşit,10656
Confections,Zaanse koeken,9.5,10,9.5,Ortalamaya Eşit,10657
Confections,Zaanse koeken,9.5,12,9.5,Ortalamaya Eşit,10699
Confections,Zaanse koeken,9.5,14,9.5,Ortalamaya Eşit,10956
Confections,Zaanse koeken,9.5,15,9.5,Ortalamaya Eşit,10585
Confections,Zaanse koeken,9.5,15,9.5,Ortalamaya Eşit,10685
Confections,Zaanse koeken,9.5,16,7.6,Ortalamadan Fazla,10332
Confections,Zaanse koeken,9.5,21,9.5,Ortalamaya Eşit,10875
Confections,Zaanse koeken,9.5,25,9.5,Ortalamaya Eşit,10558
Confections,Zaanse koeken,9.5,30,7.6,Ortalamadan Fazla,10431
Confections,Zaanse koeken,9.5,30,7.6,Ortalamadan Fazla,10480
Confections,Zaanse koeken,9.5,30,9.5,Ortalamaya Eşit,10755
Confections,Zaanse koeken,9.5,30,9.5,Ortalamaya Eşit,10762
Confections,Zaanse koeken,9.5,30,9.5,Ortalamaya Eşit,10977
Confections,Zaanse koeken,9.5,40,9.5,Ortalamaya Eşit,10684
Confections,Zaanse koeken,9.5,40,9.5,Ortalamaya Eşit,10837
Confections,Zaanse koeken,9.5,50,9.5,Ortalamaya Eşit,10714
Confections,Zaanse koeken,9.5,55,7.6,Ortalamadan Fazla,10418
Dairy Products,Camembert Pierrot,34,2,34,Ortalamaya Eşit,10963
Dairy Products,Camembert Pierrot,34,2,34,Ortalamaya Eşit,11077
Dairy Products,Camembert Pierrot,34,4,34,Ortalamaya Eşit,10995
Dairy Products,Camembert Pierrot,34,4,34,Ortalamaya Eşit,11060
Dairy Products,Camembert Pierrot,34,6,27.2,Ortalamadan Fazla,10380
Dairy Products,Camembert Pierrot,34,8,27.2,Ortalamadan Fazla,10357
Dairy Products,Camembert Pierrot,34,9,34,Ortalamaya Eşit,11009
Dairy Products,Camembert Pierrot,34,10,34,Ortalamaya Eşit,10519
Dairy Products,Camembert Pierrot,34,10,34,Ortalamaya Eşit,10625
Dairy Products,Camembert Pierrot,34,10,34,Ortalamaya Eşit,10709
Dairy Products,Camembert Pierrot,34,10,34,Ortalamaya Eşit,10917
Dairy Products,Camembert Pierrot,34,12,34,Ortalamaya Eşit,10512
Dairy Products,Camembert Pierrot,34,15,27.2,Ortalamadan Fazla,10384
Dairy Products,Camembert Pierrot,34,15,34,Ortalamaya Eşit,10611
Dairy Products,Camembert Pierrot,34,15,34,Ortalamaya Eşit,10728
Dairy Products,Camembert Pierrot,34,15,34,Ortalamaya Eşit,10768
Dairy Products,Camembert Pierrot,34,15,34,Ortalamaya Eşit,11061
Dairy Products,Camembert Pierrot,34,20,27.2,Ortalamadan Fazla,10284
Dairy Products,Camembert Pierrot,34,20,27.2,Ortalamadan Fazla,10385
Dairy Products,Camembert Pierrot,34,20,27.2,Ortalamadan Fazla,10464
Dairy Products,Camembert Pierrot,34,20,34,Ortalamaya Eşit,10626
Dairy Products,Camembert Pierrot,34,20,34,Ortalamaya Eşit,10653
Dairy Products,Camembert Pierrot,34,21,27.2,Ortalamadan Fazla,10294
Dairy Products,Camembert Pierrot,34,21,34,Ortalamaya Eşit,10829
Dairy Products,Camembert Pierrot,34,21,34,Ortalamaya Eşit,11058
Dairy Products,Camembert Pierrot,34,24,34,Ortalamaya Eşit,10583
Dairy Products,Camembert Pierrot,34,24,34,Ortalamaya Eşit,10954
Dairy Products,Camembert Pierrot,34,25,34,Ortalamaya Eşit,10918
Dairy Products,Camembert Pierrot,34,30,34,Ortalamaya Eşit,10657
Dairy Products,Camembert Pierrot,34,30,34,Ortalamaya Eşit,10684
Dairy Products,Camembert Pierrot,34,30,34,Ortalamaya Eşit,10830
Dairy Products,Camembert Pierrot,34,35,27.2,Ortalamadan Fazla,10283
Dairy Products,Camembert Pierrot,34,35,34,Ortalamaya Eşit,10536
Dairy Products,Camembert Pierrot,34,35,34,Ortalamaya Eşit,11059
Dairy Products,Camembert Pierrot,34,36,34,Ortalamaya Eşit,11012
Dairy Products,Camembert Pierrot,34,40,27.2,Ortalamadan Fazla,10252
Dairy Products,Camembert Pierrot,34,40,27.2,Ortalamadan Fazla,10481
Dairy Products,Camembert Pierrot,34,40,34,Ortalamaya Eşit,10612
Dairy Products,Camembert Pierrot,34,45,34,Ortalamaya Eşit,10847
Dairy Products,Camembert Pierrot,34,49,34,Ortalamaya Eşit,10938
Dairy Products,Camembert Pierrot,34,50,34,Ortalamaya Eşit,10742
Dairy Products,Camembert Pierrot,34,50,34,Ortalamaya Eşit,11056
Dairy Products,Camembert Pierrot,34,55,27.2,Ortalamadan Fazla,10361
Dairy Products,Camembert Pierrot,34,55,34,Ortalamaya Eşit,10658
Dairy Products,Camembert Pierrot,34,60,27.2,Ortalamadan Fazla,10419
Dairy Products,Camembert Pierrot,34,60,34,Ortalamaya Eşit,10836
Dairy Products,Camembert Pierrot,34,70,27.2,Ortalamadan Fazla,10372
Dairy Products,Camembert Pierrot,34,70,34,Ortalamaya Eşit,10605
Dairy Products,Camembert Pierrot,34,80,27.2,Ortalamadan Fazla,10359
Dairy Products,Camembert Pierrot,34,84,34,Ortalamaya Eşit,10515
Dairy Products,Camembert Pierrot,34,100,34,Ortalamaya Eşit,10895
Dairy Products,Flotemysost,21.5,2,17.2,Ortalamadan Fazla,10304
Dairy Products,Flotemysost,21.5,2,17.2,Ortalamadan Fazla,10447
Dairy Products,Flotemysost,21.5,3,17.2,Ortalamadan Fazla,10309
Dairy Products,Flotemysost,21.5,5,17.2,Ortalamadan Fazla,10364
Dairy Products,Flotemysost,21.5,6,17.2,Ortalamadan Fazla,10378
Dairy Products,Flotemysost,21.5,8,21.5,Ortalamaya Eşit,10720
Dairy Products,Flotemysost,21.5,9,21.5,Ortalamaya Eşit,10541
Dairy Products,Flotemysost,21.5,9,21.5,Ortalamaya Eşit,10598
Dairy Products,Flotemysost,21.5,12,17.2,Ortalamadan Fazla,10473
Dairy Products,Flotemysost,21.5,12,21.5,Ortalamaya Eşit,10672
Dairy Products,Flotemysost,21.5,12,21.5,Ortalamaya Eşit,10768
Dairy Products,Flotemysost,21.5,14,21.5,Ortalamaya Eşit,10667
Dairy Products,Flotemysost,21.5,15,17.2,Ortalamadan Fazla,10387
Dairy Products,Flotemysost,21.5,15,17.2,Ortalamadan Fazla,10407
Dairy Products,Flotemysost,21.5,15,21.5,Ortalamaya Eşit,10605
Dairy Products,Flotemysost,21.5,15,21.5,Ortalamaya Eşit,10616
Dairy Products,Flotemysost,21.5,15,21.5,Ortalamaya Eşit,10621
Dairy Products,Flotemysost,21.5,16,21.5,Ortalamaya Eşit,10771
Dairy Products,Flotemysost,21.5,16,21.5,Ortalamaya Eşit,11031
Dairy Products,Flotemysost,21.5,20,17.2,Ortalamadan Fazla,10274
Dairy Products,Flotemysost,21.5,20,21.5,Ortalamaya Eşit,10626
Dairy Products,Flotemysost,21.5,20,21.5,Ortalamaya Eşit,10701
Dairy Products,Flotemysost,21.5,20,21.5,Ortalamaya Eşit,11011
Dairy Products,Flotemysost,21.5,21,21.5,Ortalamaya Eşit,11008
Dairy Products,Flotemysost,21.5,25,21.5,Ortalamaya Eşit,10914
Dairy Products,Flotemysost,21.5,30,17.2,Ortalamadan Fazla,10320
Dairy Products,Flotemysost,21.5,30,17.2,Ortalamadan Fazla,10399
Dairy Products,Flotemysost,21.5,30,17.2,Ortalamadan Fazla,10455
Dairy Products,Flotemysost,21.5,30,21.5,Ortalamaya Eşit,10646
Dairy Products,Flotemysost,21.5,30,21.5,Ortalamaya Eşit,10715
Dairy Products,Flotemysost,21.5,30,21.5,Ortalamaya Eşit,10901
Dairy Products,Flotemysost,21.5,30,21.5,Ortalamaya Eşit,11038
Dairy Products,Flotemysost,21.5,35,21.5,Ortalamaya Eşit,10938
Dairy Products,Flotemysost,21.5,40,17.2,Ortalamadan Fazla,10333
Dairy Products,Flotemysost,21.5,50,17.2,Ortalamadan Fazla,10373
Dairy Products,Flotemysost,21.5,50,17.2,Ortalamadan Fazla,10458
Dairy Products,Flotemysost,21.5,50,21.5,Ortalamaya Eşit,11024
Dairy Products,Flotemysost,21.5,55,21.5,Ortalamaya Eşit,10847
Dairy Products,Flotemysost,21.5,60,17.2,Ortalamadan Fazla,10396
Dairy Products,Flotemysost,21.5,60,17.2,Ortalamadan Fazla,10401
Dairy Products,Flotemysost,21.5,60,21.5,Ortalamaya Eşit,10700
Dairy Products,Flotemysost,21.5,60,21.5,Ortalamaya Eşit,11012
Dairy Products,Geitost,2.5,4,2.5,Ortalamaya Eşit,10850
Dairy Products,Geitost,2.5,7,2.5,Ortalamaya Eşit,10972
Dairy Products,Geitost,2.5,8,2,Ortalamadan Fazla,10341
Dairy Products,Geitost,2.5,8,2.5,Ortalamaya Eşit,10528
Dairy Products,Geitost,2.5,8,2.5,Ortalamaya Eşit,10677
Dairy Products,Geitost,2.5,10,2.5,Ortalamaya Eşit,11054
Dairy Products,Geitost,2.5,12,2,Ortalamadan Fazla,10473
Dairy Products,Geitost,2.5,14,2.5,Ortalamaya Eşit,10574
Dairy Products,Geitost,2.5,14,2.5,Ortalamaya Eşit,10607
Dairy Products,Geitost,2.5,15,2.5,Ortalamaya Eşit,10539
Dairy Products,Geitost,2.5,15,2.5,Ortalamaya Eşit,10951
Dairy Products,Geitost,2.5,15,2.5,Ortalamaya Eşit,11045
Dairy Products,Geitost,2.5,16,2.5,Ortalamaya Eşit,10515
Dairy Products,Geitost,2.5,16,2.5,Ortalamaya Eşit,10815
Dairy Products,Geitost,2.5,20,2,Ortalamadan Fazla,10273
Dairy Products,Geitost,2.5,20,2,Ortalamadan Fazla,10415
Dairy Products,Geitost,2.5,20,2,Ortalamadan Fazla,10454
Dairy Products,Geitost,2.5,20,2.5,Ortalamaya Eşit,10562
Dairy Products,Geitost,2.5,20,2.5,Ortalamaya Eşit,10632
Dairy Products,Geitost,2.5,24,2,Ortalamadan Fazla,10271
Dairy Products,Geitost,2.5,25,2,Ortalamadan Fazla,10252
Dairy Products,Geitost,2.5,30,2.5,Ortalamaya Eşit,10536
Dairy Products,Geitost,2.5,30,2.5,Ortalamaya Eşit,10678
Dairy Products,Geitost,2.5,30,2.5,Ortalamaya Eşit,10682
Dairy Products,Geitost,2.5,30,2.5,Ortalamaya Eşit,10915
Dairy Products,Geitost,2.5,30,2.5,Ortalamaya Eşit,11024
Dairy Products,Geitost,2.5,35,2.5,Ortalamaya Eşit,10861
Dairy Products,Geitost,2.5,40,2.5,Ortalamaya Eşit,10913
Dairy Products,Geitost,2.5,49,2,Ortalamadan Fazla,10410
Dairy Products,Geitost,2.5,50,2,Ortalamadan Fazla,10414
Dairy Products,Geitost,2.5,60,2,Ortalamadan Fazla,10269
Dairy Products,Geitost,2.5,60,2,Ortalamadan Fazla,10382
Dairy Products,Gorgonzola Telino,12.5,1,12.5,Ortalamaya Eşit,10782
Dairy Products,Gorgonzola Telino,12.5,2,12.5,Ortalamaya Eşit,10774
Dairy Products,Gorgonzola Telino,12.5,3,10,Ortalamadan Fazla,10446
Dairy Products,Gorgonzola Telino,12.5,3,12.5,Ortalamaya Eşit,10730
Dairy Products,Gorgonzola Telino,12.5,4,10,Ortalamadan Fazla,10325
Dairy Products,Gorgonzola Telino,12.5,6,12.5,Ortalamaya Eşit,10564
Dairy Products,Gorgonzola Telino,12.5,8,12.5,Ortalamaya Eşit,10668
Dairy Products,Gorgonzola Telino,12.5,8,12.5,Ortalamaya Eşit,10747
Dairy Products,Gorgonzola Telino,12.5,9,12.5,Ortalamaya Eşit,10833
Dairy Products,Gorgonzola Telino,12.5,10,12.5,Ortalamaya Eşit,10783
Dairy Products,Gorgonzola Telino,12.5,10,12.5,Ortalamaya Eşit,10945
Dairy Products,Gorgonzola Telino,12.5,14,10,Ortalamadan Fazla,10423
Dairy Products,Gorgonzola Telino,12.5,14,12.5,Ortalamaya Eşit,10855
Dairy Products,Gorgonzola Telino,12.5,15,10,Ortalamadan Fazla,10273
Dairy Products,Gorgonzola Telino,12.5,15,12.5,Ortalamaya Eşit,11016
Dairy Products,Gorgonzola Telino,12.5,16,12.5,Ortalamaya Eşit,10776
Dairy Products,Gorgonzola Telino,12.5,16,12.5,Ortalamaya Eşit,10812
Dairy Products,Gorgonzola Telino,12.5,20,10,Ortalamadan Fazla,10253
Dairy Products,Gorgonzola Telino,12.5,20,10,Ortalamadan Fazla,10363
Dairy Products,Gorgonzola Telino,12.5,20,10,Ortalamadan Fazla,10496
Dairy Products,Gorgonzola Telino,12.5,20,12.5,Ortalamaya Eşit,10536
Dairy Products,Gorgonzola Telino,12.5,20,12.5,Ortalamaya Eşit,10576
Dairy Products,Gorgonzola Telino,12.5,20,12.5,Ortalamaya Eşit,10659
Dairy Products,Gorgonzola Telino,12.5,20,12.5,Ortalamaya Eşit,10680
Dairy Products,Gorgonzola Telino,12.5,20,12.5,Ortalamaya Eşit,10705
Dairy Products,Gorgonzola Telino,12.5,20,12.5,Ortalamaya Eşit,11070
Dairy Products,Gorgonzola Telino,12.5,24,12.5,Ortalamaya Eşit,10979
Dairy Products,Gorgonzola Telino,12.5,25,10,Ortalamadan Fazla,10335
Dairy Products,Gorgonzola Telino,12.5,25,12.5,Ortalamaya Eşit,10954
Dairy Products,Gorgonzola Telino,12.5,30,10,Ortalamadan Fazla,10356
Dairy Products,Gorgonzola Telino,12.5,30,10,Ortalamadan Fazla,10374
Dairy Products,Gorgonzola Telino,12.5,30,12.5,Ortalamaya Eşit,10537
Dairy Products,Gorgonzola Telino,12.5,30,12.5,Ortalamaya Eşit,10553
Dairy Products,Gorgonzola Telino,12.5,32,10,Ortalamadan Fazla,10393
Dairy Products,Gorgonzola Telino,12.5,35,10,Ortalamadan Fazla,10475
Dairy Products,Gorgonzola Telino,12.5,35,12.5,Ortalamaya Eşit,10569
Dairy Products,Gorgonzola Telino,12.5,35,12.5,Ortalamaya Eşit,10826
Dairy Products,Gorgonzola Telino,12.5,35,12.5,Ortalamaya Eşit,10886
Dairy Products,Gorgonzola Telino,12.5,40,10,Ortalamadan Fazla,10272
Dairy Products,Gorgonzola Telino,12.5,42,10,Ortalamadan Fazla,10376
Dairy Products,Gorgonzola Telino,12.5,44,12.5,Ortalamaya Eşit,10941
Dairy Products,Gorgonzola Telino,12.5,50,12.5,Ortalamaya Eşit,10584
Dairy Products,Gorgonzola Telino,12.5,50,12.5,Ortalamaya Eşit,10722
Dairy Products,Gorgonzola Telino,12.5,50,12.5,Ortalamaya Eşit,10768
Dairy Products,Gorgonzola Telino,12.5,50,12.5,Ortalamaya Eşit,10953
Dairy Products,Gorgonzola Telino,12.5,55,12.5,Ortalamaya Eşit,10549
Dairy Products,Gorgonzola Telino,12.5,56,10,Ortalamadan Fazla,10342
Dairy Products,Gorgonzola Telino,12.5,60,10,Ortalamadan Fazla,10390
Dairy Products,Gorgonzola Telino,12.5,60,12.5,Ortalamaya Eşit,10567
Dairy Products,Gorgonzola Telino,12.5,70,10,Ortalamadan Fazla,10359
Dairy Products,Gorgonzola Telino,12.5,70,12.5,Ortalamaya Eşit,10773
Dairy Products,Gudbrandsdalsost,36,1,28.8,Ortalamadan Fazla,10308
Dairy Products,Gudbrandsdalsost,36,3,36,Ortalamaya Eşit,10752
Dairy Products,Gudbrandsdalsost,36,7,28.8,Ortalamadan Fazla,10311
Dairy Products,Gudbrandsdalsost,36,8,28.8,Ortalamadan Fazla,10395
Dairy Products,Gudbrandsdalsost,36,9,36,Ortalamaya Eşit,10962
Dairy Products,Gudbrandsdalsost,36,10,28.8,Ortalamadan Fazla,10493
Dairy Products,Gudbrandsdalsost,36,10,36,Ortalamaya Eşit,10529
Dairy Products,Gudbrandsdalsost,36,10,36,Ortalamaya Eşit,10583
Dairy Products,Gudbrandsdalsost,36,10,36,Ortalamaya Eşit,10964
Dairy Products,Gudbrandsdalsost,36,15,28.8,Ortalamadan Fazla,10296
Dairy Products,Gudbrandsdalsost,36,15,28.8,Ortalamadan Fazla,10407
Dairy Products,Gudbrandsdalsost,36,18,28.8,Ortalamadan Fazla,10350
Dairy Products,Gudbrandsdalsost,36,18,36,Ortalamaya Eşit,10552
Dairy Products,Gudbrandsdalsost,36,20,28.8,Ortalamadan Fazla,10356
Dairy Products,Gudbrandsdalsost,36,20,28.8,Ortalamadan Fazla,10419
Dairy Products,Gudbrandsdalsost,36,20,36,Ortalamaya Eşit,10593
Dairy Products,Gudbrandsdalsost,36,20,36,Ortalamaya Eşit,10640
Dairy Products,Gudbrandsdalsost,36,20,36,Ortalamaya Eşit,10756
Dairy Products,Gudbrandsdalsost,36,24,36,Ortalamaya Eşit,10796
Dairy Products,Gudbrandsdalsost,36,25,36,Ortalamaya Eşit,10717
Dairy Products,Gudbrandsdalsost,36,25,36,Ortalamaya Eşit,10755
Dairy Products,Gudbrandsdalsost,36,30,28.8,Ortalamadan Fazla,10364
Dairy Products,Gudbrandsdalsost,36,30,36,Ortalamaya Eşit,10693
Dairy Products,Gudbrandsdalsost,36,30,36,Ortalamaya Eşit,10747
Dairy Products,Gudbrandsdalsost,36,30,36,Ortalamaya Eşit,11022
Dairy Products,Gudbrandsdalsost,36,36,36,Ortalamaya Eşit,11033
Dairy Products,Gudbrandsdalsost,36,40,36,Ortalamaya Eşit,10746
Dairy Products,Gudbrandsdalsost,36,45,36,Ortalamaya Eşit,10667
Dairy Products,Gudbrandsdalsost,36,50,28.8,Ortalamadan Fazla,10392
Dairy Products,Gudbrandsdalsost,36,50,36,Ortalamaya Eşit,10894
Dairy Products,Gudbrandsdalsost,36,65,36,Ortalamaya Eşit,10595
Dairy Products,Mascarpone Fabioli,32,1,32,Ortalamaya Eşit,11077
Dairy Products,Mascarpone Fabioli,32,4,32,Ortalamaya Eşit,10705
Dairy Products,Mascarpone Fabioli,32,6,25.6,Ortalamadan Fazla,10258
Dairy Products,Mascarpone Fabioli,32,6,25.6,Ortalamadan Fazla,10335
Dairy Products,Mascarpone Fabioli,32,6,32,Ortalamaya Eşit,10916
Dairy Products,Mascarpone Fabioli,32,10,32,Ortalamaya Eşit,10572
Dairy Products,Mascarpone Fabioli,32,10,32,Ortalamaya Eşit,10759
Dairy Products,Mascarpone Fabioli,32,15,32,Ortalamaya Eşit,11046
Dairy Products,Mascarpone Fabioli,32,20,32,Ortalamaya Eşit,10818
Dairy Products,Mascarpone Fabioli,32,20,32,Ortalamaya Eşit,11053
Dairy Products,Mascarpone Fabioli,32,24,32,Ortalamaya Eşit,10547
Dairy Products,Mascarpone Fabioli,32,35,32,Ortalamaya Eşit,10985
Dairy Products,Mascarpone Fabioli,32,40,25.6,Ortalamadan Fazla,10314
Dairy Products,Mascarpone Fabioli,32,50,32,Ortalamaya Eşit,10513
Dairy Products,Mascarpone Fabioli,32,50,32,Ortalamaya Eşit,10997
Dairy Products,Mozzarella di Giovanni,34.8,1,34.8,Ortalamadan Az,10538
Dairy Products,Mozzarella di Giovanni,34.8,2,34.8,Ortalamadan Az,10992
Dairy Products,Mozzarella di Giovanni,34.8,3,27.8,Ortalamadan Fazla,10283
Dairy Products,Mozzarella di Giovanni,34.8,4,27.8,Ortalamadan Fazla,10268
Dairy Products,Mozzarella di Giovanni,34.8,5,34.8,Ortalamadan Az,10248
Dairy Products,Mozzarella di Giovanni,34.8,5,34.8,Ortalamadan Az,10958
Dairy Products,Mozzarella di Giovanni,34.8,7,27.8,Ortalamadan Fazla,10274
Dairy Products,Mozzarella di Giovanni,34.8,7,34.8,Ortalamadan Az,10745
Dairy Products,Mozzarella di Giovanni,34.8,9,34.8,Ortalamadan Az,10528
Dairy Products,Mozzarella di Giovanni,34.8,10,27.8,Ortalamadan Fazla,10435
Dairy Products,Mozzarella di Giovanni,34.8,10,34.8,Ortalamadan Az,10798
Dairy Products,Mozzarella di Giovanni,34.8,10,34.8,Ortalamadan Az,10926
Dairy Products,Mozzarella di Giovanni,34.8,12,34.8,Ortalamadan Az,10607
Dairy Products,Mozzarella di Giovanni,34.8,15,34.8,Ortalamadan Az,10649
Dairy Products,Mozzarella di Giovanni,34.8,15,34.8,Ortalamadan Az,10839
Dairy Products,Mozzarella di Giovanni,34.8,16,34.8,Ortalamadan Az,10932
Dairy Products,Mozzarella di Giovanni,34.8,20,27.8,Ortalamadan Fazla,10269
Dairy Products,Mozzarella di Giovanni,34.8,20,27.8,Ortalamadan Fazla,10297
Dairy Products,Mozzarella di Giovanni,34.8,20,34.8,Ortalamadan Az,10987
Dairy Products,Mozzarella di Giovanni,34.8,21,27.8,Ortalamadan Fazla,10396
Dairy Products,Mozzarella di Giovanni,34.8,21,34.8,Ortalamadan Az,10537
Dairy Products,Mozzarella di Giovanni,34.8,24,27.8,Ortalamadan Fazla,10272
Dairy Products,Mozzarella di Giovanni,34.8,24,27.8,Ortalamadan Fazla,10390
Dairy Products,Mozzarella di Giovanni,34.8,24,34.8,Ortalamadan Az,10533
Dairy Products,Mozzarella di Giovanni,34.8,24,34.8,Ortalamadan Az,10556
Dairy Products,Mozzarella di Giovanni,34.8,25,27.8,Ortalamadan Fazla,10330
Dairy Products,Mozzarella di Giovanni,34.8,25,27.8,Ortalamadan Fazla,10337
Dairy Products,Mozzarella di Giovanni,34.8,25,27.8,Ortalamadan Fazla,10497
Dairy Products,Mozzarella di Giovanni,34.8,30,34.8,Ortalamadan Az,10575
Dairy Products,Mozzarella di Giovanni,34.8,30,34.8,Ortalamadan Az,10784
Dairy Products,Mozzarella di Giovanni,34.8,35,34.8,Ortalamadan Az,10742
Dairy Products,Mozzarella di Giovanni,34.8,35,34.8,Ortalamadan Az,11021
Dairy Products,Mozzarella di Giovanni,34.8,40,27.8,Ortalamadan Fazla,10325
Dairy Products,Mozzarella di Giovanni,34.8,40,27.8,Ortalamadan Fazla,10459
